__time,gateway_id,id,value,name
2023-02-21 10:46:20.266000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 10:46:19.920000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 10:36:14.895000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 10:36:14.535000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 10:26:09.525000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 10:26:09.164000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 10:19:06.565000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 10:19:05.632000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 10:09:00.053000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 10:08:59.694000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 10:01:56.523000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 10:01:56.163000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 09:51:51.152000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 09:51:50.792000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 09:41:45.785000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 09:41:45.425000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 09:34:41.894000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 09:34:41.113000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 09:24:36.522000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 09:24:35.742000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 09:17:32.208000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 09:17:31.848000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 09:07:26.838000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 09:07:26.478000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 08:57:21.679000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 08:57:20.899000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 08:50:17.370000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 08:50:17.007000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 08:40:11.997000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 08:40:11.637000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 08:33:08.106000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 08:33:07.325000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 08:23:02.735000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 08:23:01.955000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 08:12:57.365000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 08:12:56.583000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 08:05:53.051000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 08:05:52.691000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 07:55:47.678000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 07:55:47.318000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 07:48:43.578000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 07:48:43.218000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 07:38:38.208000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 07:38:37.849000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 07:28:32.837000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 07:28:32.477000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 07:21:28.946000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 07:21:28.206000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 07:11:23.577000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 07:11:22.796000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 07:04:19.265000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 07:04:18.905000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 06:54:13.896000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 06:54:13.536000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 06:44:08.526000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 06:44:08.166000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 06:37:04.426000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 06:37:04.067000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 06:26:59.056000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 06:26:58.696000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 06:19:55.163000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 06:19:54.393000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 06:09:49.794000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 06:09:49.013000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 05:59:43.642000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 05:59:43.403000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 05:52:40.110000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 05:52:39.750000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 05:42:34.737000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 05:42:34.378000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 05:35:30.638000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 05:35:30.278000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 05:25:25.266000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 05:25:24.906000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 05:15:19.897000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 05:15:19.537000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 05:08:16.005000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 05:08:15.224000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 04:58:10.633000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 04:58:09.854000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 04:51:06.322000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 04:51:05.965000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 04:41:00.950000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 04:41:00.590000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 04:30:55.581000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 04:30:55.220000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 04:23:51.687000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 04:23:50.908000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 04:13:46.110000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 04:13:45.750000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 04:06:42.218000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 04:06:41.530000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 03:56:36.848000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 03:56:36.131000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 03:46:31.478000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 03:46:30.772000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 03:39:27.166000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 03:39:26.819000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 03:29:21.796000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 03:29:21.436000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 03:22:18.264000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 03:22:17.905000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 03:12:12.894000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 03:12:12.534000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 03:02:06.953000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 03:02:06.593000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 02:55:03.421000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 02:55:03.062000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 02:44:57.691000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 02:44:56.973000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 02:37:53.378000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 02:37:53.041000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 02:27:48.008000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 02:27:47.648000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 02:17:42.636000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 02:17:42.277000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 02:10:39.105000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 02:10:38.745000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 02:00:33.733000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 02:00:33.373000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 01:53:29.636000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 01:53:29.274000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 01:43:24.263000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 01:43:23.903000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 01:33:18.890000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 01:33:18.530000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 01:26:14.997000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 01:26:14.218000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 01:16:08.846000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 01:16:08.571000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 01:09:05.314000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 01:09:04.954000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 00:58:59.943000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 00:58:59.583000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 00:48:54.572000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 00:48:54.213000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 00:41:50.472000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 00:41:50.112000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 00:31:45.100000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 00:31:44.741000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 00:24:41.208000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 00:24:40.430000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 00:14:35.839000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 00:14:35.058000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-21 00:04:30.467000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-21 00:04:29.688000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 23:57:26.156000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 23:57:25.796000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 23:47:20.784000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 23:47:20.425000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 23:40:16.684000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 23:40:16.325000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 23:30:11.312000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 23:30:10.952000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 23:20:05.942000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 23:20:05.582000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 23:13:02.049000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 23:13:01.375000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 23:02:56.678000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 23:02:55.928000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 22:55:52.367000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 22:55:52.007000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 22:45:46.996000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 22:45:46.637000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 22:35:41.628000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 22:35:41.266000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 22:28:37.734000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 22:28:36.999000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 22:18:32.154000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 22:18:31.794000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 22:11:28.261000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 22:11:27.506000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 22:01:22.889000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 22:01:22.111000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 21:51:17.520000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 21:51:16.740000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 21:44:13.207000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 21:44:12.847000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 21:34:07.838000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 21:34:07.477000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 21:27:03.945000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 21:27:03.188000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 21:16:58.577000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 21:16:57.795000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 21:06:52.998000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 21:06:52.638000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 20:59:49.468000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 20:59:49.108000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 20:49:43.738000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 20:49:43.029000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 20:42:39.424000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 20:42:39.065000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 20:32:34.054000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 20:32:33.693000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 20:22:28.682000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 20:22:28.322000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 20:15:25.151000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 20:15:24.791000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 20:05:19.420000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 20:05:18.641000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 19:58:15.321000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 19:58:14.661000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 19:48:10.311000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 19:48:09.951000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 19:38:04.938000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 19:38:04.578000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 19:31:00.267000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 19:30:59.959000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 19:20:54.894000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 19:20:54.541000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 19:13:51.362000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 19:13:51.002000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 19:03:45.990000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 19:03:45.630000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 18:53:40.620000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 18:53:40.260000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 18:46:36.519000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 18:46:36.159000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 18:36:31.147000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 18:36:30.787000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 18:29:27.256000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 18:29:26.477000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 18:19:21.886000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 18:19:21.104000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 18:09:15.735000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 18:09:15.461000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 18:02:12.203000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 18:02:11.842000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 17:52:06.831000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 17:52:06.471000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 17:45:02.732000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 17:45:02.372000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 17:34:57.360000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 17:34:57.001000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 17:24:51.991000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 17:24:51.631000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 17:17:48.098000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 17:17:47.317000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 17:07:42.725000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 17:07:41.946000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 17:00:38.414000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 17:00:38.054000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 16:50:33.041000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 16:50:32.681000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 16:40:27.671000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 16:40:27.311000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 16:33:23.777000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 16:33:22.998000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 16:23:18.200000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 16:23:17.841000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 16:16:13.528000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
2023-02-20 16:16:13.277000+00:00,042fa1d75d48b311,9,0,Compressor1HighSidePressure
2023-02-20 16:06:08.159000+00:00,042fa1d75d48b311,14,0,Compressor1Unloader1
